,ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_cebp,Intensity_IntegratedIntensityEdge_dapi,Intensity_IntegratedIntensityEdge_ppar,Intensity_IntegratedIntensity_cebp,Intensity_IntegratedIntensity_dapi,Intensity_IntegratedIntensity_ppar,Intensity_LowerQuartileIntensity_cebp,Intensity_LowerQuartileIntensity_dapi,Intensity_LowerQuartileIntensity_ppar,Intensity_MADIntensity_cebp,Intensity_MADIntensity_dapi,Intensity_MADIntensity_ppar,Intensity_MassDisplacement_cebp,Intensity_MassDisplacement_dapi,Intensity_MassDisplacement_ppar,Intensity_MaxIntensityEdge_cebp,Intensity_MaxIntensityEdge_dapi,Intensity_MaxIntensityEdge_ppar,Intensity_MaxIntensity_cebp,Intensity_MaxIntensity_dapi,Intensity_MaxIntensity_ppar,Intensity_MeanIntensityEdge_cebp,Intensity_MeanIntensityEdge_dapi,Intensity_MeanIntensityEdge_ppar,Intensity_MeanIntensity_cebp,Intensity_MeanIntensity_dapi,Intensity_MeanIntensity_ppar,Intensity_MedianIntensity_cebp,Intensity_MedianIntensity_dapi,Intensity_MedianIntensity_ppar,Intensity_MinIntensityEdge_cebp,Intensity_MinIntensityEdge_dapi,Intensity_MinIntensityEdge_ppar,Intensity_MinIntensity_cebp,Intensity_MinIntensity_dapi,Intensity_MinIntensity_ppar,Intensity_StdIntensityEdge_cebp,Intensity_StdIntensityEdge_dapi,Intensity_StdIntensityEdge_ppar,Intensity_StdIntensity_cebp,Intensity_StdIntensity_dapi,Intensity_StdIntensity_ppar,Intensity_UpperQuartileIntensity_cebp,Intensity_UpperQuartileIntensity_dapi,Intensity_UpperQuartileIntensity_ppar,Location_CenterMassIntensity_X_cebp,Location_CenterMassIntensity_X_dapi,Location_CenterMassIntensity_X_ppar,Location_CenterMassIntensity_Y_cebp,Location_CenterMassIntensity_Y_dapi,Location_CenterMassIntensity_Y_ppar,Location_CenterMassIntensity_Z_cebp,Location_CenterMassIntensity_Z_dapi,Location_CenterMassIntensity_Z_ppar,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_cebp,Location_MaxIntensity_X_dapi,Location_MaxIntensity_X_ppar,Location_MaxIntensity_Y_cebp,Location_MaxIntensity_Y_dapi,Location_MaxIntensity_Y_ppar,Location_MaxIntensity_Z_cebp,Location_MaxIntensity_Z_dapi,Location_MaxIntensity_Z_ppar,Number_Object_Number
617,21,1,21786,120.0,0.0,1.0,1.3130978719887445,0.8630296770318449,1.0,0.7171165240289664,0.5605950440083014,240.4213989113207,251.75384803414624,105.60303025955268,36.18629443768501,31.764760348537177,123.0,121.4496440277845,4.816367880007609,698.825999999998,0.9584689837219532,0.4376585156453181,0.06443802984402099,0.1671663312776416,0.06654507658944625,0.0614501859784812,0.009446650029265605,0.007313665869251559,0.0401470177704594,0.027044804626141537,0.01711748601311936,0.010246219720859548,0.003617575292304396,0.003020124770827031,0.004726059443098037,0.02218827779016425,0.012652634182319768,0.013150333575352174,0.003765546376847005,0.001982232533823792,0.004395731039006894,0.008577576741132234,0.004409024985366015,0.007016874731825753,0.008068526100618305,0.006922273616036246,0.011035779984144858,0.008810017833057222,0.00373258217794645,0.005403864849805267,0.003377105983352955,17.855405565351244,19.348790753632787,6.543221230618656,1546.3383097425103,1590.167347587645,552.9879327295348,0.056878004223108285,0.061097122728824615,0.02082856558263302,0.013580530881881714,0.012130923569202423,0.0043945983052253714,4.4204445960100065,3.537371387853137,3.6210981732555227,0.0643625557422638,0.06961166113615036,0.02363622561097145,0.1113145649433136,0.11245898902416228,0.03952086716890335,0.048918919357126715,0.05301038562639119,0.017926633508544263,0.07097853253201644,0.0729903308357498,0.025382719761752263,0.06982528418302536,0.07228198647499083,0.024856947362422943,0.04010070860385895,0.04414435103535652,0.014114595018327238,0.04010070860385895,0.04414435103535652,0.01335164438933134,0.0060795476396182145,0.007154334058445777,0.00193107947852098,0.016840786153979898,0.014486637146043537,0.005508959110078614,0.08421453833580017,0.08519111573696136,0.02986190654337406,127.41978955164555,126.65184454663073,127.04877954109608,45.45841979566831,46.05092520937422,46.16801983805078,0.0,0.0,0.0,125.16565684384469,49.260947397411186,0,135.0,116.0,114.0,2.0,0.0,4.0,0.0,0.0,0.0,1
618,21,2,45803,1694.0,119.0,1.0,1.1217730940989408,0.7698596385790102,1.0,0.6957241588820536,0.5224876211307184,304.2597302724768,299.6064084761873,97.57561170702442,36.196989544155045,34.0,205.3016332697562,194.1825875854992,-28.134533238124142,1049.5759999999966,0.9462940963793192,0.6423938243529724,0.04971488381567121,0.17177704358318113,0.09956546385786676,0.010806069720438558,0.01172984590554535,0.013684277547128457,0.020275007230032883,0.018063454004948583,0.008816210195481603,0.022551891178422084,0.007888035699008032,0.012154663175725323,0.025092627552047837,0.00897959905549425,0.0037480688695229053,0.0055389014275131826,0.005168776757885573,0.009066003343818784,0.003931217595015616,0.009205201568861334,0.003850391576497,0.012277928024496176,0.0030547425784073173,0.003021802549892145,0.001357329203798276,0.006762747502638141,0.011798772203305332,0.003213231466082171,0.0028448124028864897,32.57563143596053,37.565926663577564,11.286747626960278,4207.3674416169515,3908.0397085957234,1122.3072608513758,0.046982526779174805,0.05630579218268395,0.015075913630425932,0.012375067919492722,0.017593655735254288,0.005279622972011565,25.6476926712787,14.593199404846105,21.235853508938,0.050064850598573685,0.054261080920696265,0.021957732737064358,0.3832608461380005,0.18365758657455444,0.0626230239868164,0.041710155487785575,0.048099778058357946,0.014451661494187296,0.09185790104615314,0.08532278908795762,0.02450292035131707,0.05511558800935745,0.06918440759181976,0.01895170472562313,0.032837416976690285,0.04179446026682854,0.010086213238537313,0.032837416976690285,0.04150453954935074,0.009979400783777235,0.002920681952155458,0.0019024611170082523,0.0025057305299458587,0.06720805428447275,0.035861433069758517,0.011786051173710984,0.1254291534423828,0.1161402314901352,0.035400930792093284,1700.6983517759809,1711.5216697803276,1705.0986570184812,108.11803393369809,105.3192642249767,107.71789991925905,0.0,0.0,0.0,1726.0933126651096,104.52636290199331,0,1654.0,1713.0,1654.0,136.0,138.0,116.0,0.0,0.0,0.0,2
619,21,3,30319,246.0,171.0,1.0,1.0157333669736897,0.4541788724082454,1.0,0.7363806377966143,0.6901260251240607,208.67058114748951,212.66405432042342,85.9592926913664,30.787274021865212,27.07397274136177,187.3357557417817,185.90681563222554,-30.58726820167643,743.0159999999976,0.952409373625683,0.8284179188868759,0.07126516458686444,0.11908783901022492,0.03614816713550655,0.0253558990502322,0.00768291175023218,0.0556636718421479,0.007590423183536666,0.011118888248628405,0.013849923738582058,0.01164837194038711,0.013162035337056037,0.01778128163618705,0.013253623266706907,0.011302339909204344,0.003147367713279897,0.014673539243897053,0.005898487219097975,0.007441423083327772,0.005143332934489596,0.006245279657007894,0.004911154594852978,0.005617468048001386,0.004556099887075061,0.003026402661264426,0.006214951802203318,0.004665340202762715,0.00228782899215179,0.0018388381971561406,0.005113845609691989,26.35135431587696,31.941664796322584,8.716319594532251,1999.5187638122586,2683.1739560887218,545.0968065764755,0.04574654623866081,0.05947966873645784,0.013839933089911938,0.01446555182337761,0.021698329597711563,0.003448539413511753,4.4215492825446105,2.544017863455506,5.34064352392374,0.0629129484295845,0.07037460803985596,0.022995345294475555,0.14763103425502774,0.2199587970972061,0.03952086716890335,0.04196075528005885,0.05086252356102322,0.01387948980021059,0.06594936389103398,0.08849810205114686,0.0179787198316724,0.05760280787944794,0.07666132599115373,0.016952773556113243,0.032700084149837494,0.04464789852499962,0.008545052260160446,0.030670633539557457,0.04457160457968712,0.008545052260160446,0.0077355168045756175,0.00607533025010186,0.0036628328612888024,0.02561856392520127,0.035648035913818515,0.005389747880408097,0.08101014792919159,0.11488517373800278,0.021042190492153168,236.5722982136846,237.67803724278286,235.46764945125798,162.2059153044078,163.75606089937432,161.82317302421782,0.0,0.0,0.0,238.66539133876446,166.100662950625,0,233.0,235.0,246.0,141.0,170.0,145.0,0.0,0.0,0.0,3
620,21,4,41456,565.0,310.0,1.0,1.1850997303485824,0.8208837762933644,1.0,0.7894877166254047,0.7075149596128267,306.49071175904334,300.2815345638156,88.05112151472005,32.77161685350038,30.0,176.07328195942398,175.0354007224326,10.782690620646264,858.0859999999971,0.9659913085015904,0.5851855655873534,0.05319644739086712,0.16968579648182058,0.10194763427703148,0.025444475756475037,0.013369274058103288,0.0017267636162505082,0.03617283395606605,0.02456874826802879,0.005094152414782678,0.012058768403333316,0.007662799188213155,0.006471762381484268,0.016381922889436382,0.0088954429589583,0.00916434641495271,0.011877416426195084,0.012317933398424206,0.011935448100304395,0.006585176684024739,0.004728130044374424,0.0072560589670698766,0.013490304860187688,0.005546329689650436,0.004726857243186078,0.0058474099483401465,0.006945800750524568,0.005376723471274168,0.006352717547127768,0.004418595250789941,25.54369426518679,36.06118878349662,9.492500272579493,2889.036671204493,3453.835298240185,928.9336430919356,0.035919737070798874,0.05743495747447014,0.014312963001430038,0.0158541202545166,0.019668877124786373,0.0044861529022455215,30.38238324975418,17.130478468299394,22.366752308066346,0.04563973471522331,0.05241474136710167,0.018417639657855037,0.2448767870664597,0.1770962029695511,0.056809339672327035,0.03414932388393956,0.048210145432482115,0.012690508385801458,0.06968922884997328,0.08331327909687825,0.02240770076929601,0.0474708154797554,0.07193102687597275,0.01715114153921604,0.02542153000831604,0.04463263973593712,0.0076905470341444016,0.02516212686896324,0.04460212215781212,0.007217517588287592,0.004307862855284431,0.0014040137144898663,0.002084167303907932,0.042931157701147575,0.030452675653982825,0.010326744850414741,0.10394445806741713,0.10754558444023132,0.031570915132761,544.7556739964998,531.52125258522,536.6146570201702,304.28909854291464,303.5719907967624,305.6314674557776,0.0,0.0,0.0,514.3992184484755,303.03418081821684,0,576.0,558.0,576.0,279.0,274.0,277.0,0.0,0.0,0.0,4
621,21,5,136283,1890.0,308.0,1.0,1.1296305182134616,0.7216477139556908,1.0,0.664506628829435,0.4868105557856247,513.6258351284823,513.9387122994336,165.46903033498444,61.02367958586014,57.30619512757761,392.231173557186,355.5628689370056,-10.560494751443207,1875.6239999999937,0.9259582621339102,0.6334073394147832,0.07093331071165829,0.1643068881009479,0.0818610905569074,0.005598664777393097,0.037395327292229455,0.00937216783137957,0.0266931695417297,0.01701025458569345,0.01847644369319789,0.020668796119294158,0.01664201337064209,0.002137736184667298,0.023303342335798068,0.013831098855671688,0.005944241400531225,0.0037099467668918673,0.0034468699969926893,0.006845819910003523,0.009882991415610791,0.015472328882829576,0.0066040685732313255,0.005593704681781274,0.004046204095218121,0.00203634976779884,0.0013551711738421265,0.004340624011767597,0.008386091167943557,0.0038153815013820783,0.0056257799777833855,56.95626782067121,72.43228820711373,15.741664918139575,10698.977474268526,13493.246993489563,2809.8558785435744,0.045059893280267715,0.06788738816976547,0.013138017617166042,0.01919584721326828,0.028091862797737118,0.004821851849555968,16.24878910725015,9.355905015069972,12.573132210747778,0.056229494512081146,0.08638132363557817,0.016998549923300743,0.2681620419025421,0.2070954442024231,0.0631570890545845,0.04166515568447052,0.052986311782819116,0.011515482749187692,0.07850559111751668,0.09900902528921117,0.020617801769432537,0.05960173904895784,0.0952773317694664,0.016891736537218094,0.028412299230694767,0.04235904663801193,0.006469825282692909,0.028015565127134327,0.04174868389964104,0.006164644844830036,0.006239480773014374,0.010818561322469446,0.0018759863093975632,0.04798795611211184,0.03650175966040258,0.010829835200213168,0.0969558283686638,0.12408636510372162,0.02534523606300354,1845.5595910138654,1838.1343984820096,1841.8718083877027,319.6627458061208,322.3760531403225,318.59001642328786,0.0,0.0,0.0,1829.316033547838,319.25044943243097,0,1851.0,1848.0,1848.0,334.0,325.0,331.0,0.0,0.0,0.0,5
622,21,6,34567,1223.0,414.0,1.0,1.0603307835007196,0.4763020641782276,1.0,0.6596126323824063,0.4626348466969852,228.9572784624866,259.8788179132728,90.04998611882179,30.35856775224793,26.47640458974745,199.6710231629841,201.31794968246072,40.03054802325784,968.9839999999973,0.9258232560631016,0.6147238556225902,0.016426689464082773,0.2131751824188176,0.025375301095262297,0.004876227541083352,0.04134788695008757,0.03154241371064425,0.00226307991118659,0.0165259586208059,0.007242488410882459,0.02472571077357625,0.016472982491631122,0.033031096293488375,0.0099683602815831,0.010545029919086141,0.004658598514586864,0.003025513915411099,0.014728926930677746,0.006016156992756018,0.008970553434910366,0.008882948706688579,0.0023633470223605245,0.003001708064964446,0.004599318221146691,0.008224546378297398,0.004809278730367311,0.010441143541223843,0.008123012137218633,0.005731978354636434,0.006772102468585078,51.20497451908886,56.54149693995714,13.272419408895075,3559.107487959787,3668.8238071762025,857.903932953719,0.06787212938070297,0.07460135966539383,0.01731899008154869,0.026092931628227237,0.02887006849050522,0.0059662777930498114,8.001441388844379,4.70325183709227,7.70421947424746,0.10516517609357834,0.10537880659103394,0.028885329142212868,0.2714427411556244,0.19874876737594604,0.06546120345592499,0.06329415886166732,0.06989060190353169,0.016405957242144716,0.10296257956894687,0.1061365986974919,0.02481858225919863,0.08877699077129364,0.09810025244951248,0.02230869047343731,0.02940413542091846,0.04432746022939682,0.00666819280013442,0.02940413542091846,0.04432746022939682,0.006454566493630409,0.0191766192349932,0.019542176950410783,0.005119321232678584,0.04909672574972744,0.040304748744538064,0.010502265612036505,0.12884336709976196,0.13685816526412964,0.03079652041196823,1224.8981556874726,1219.6094727933912,1225.41599716033,421.93614404828713,420.00670989249636,421.15545127125483,0.0,0.0,0.0,1220.3393120606356,415.3604304683658,0,1202.0,1229.0,1243.0,414.0,435.0,415.0,0.0,0.0,0.0,6
623,21,7,85087,999.0,450.0,1.0,1.1094709975241688,0.6701569270891066,1.0,0.7442228636403394,0.5442785005510236,392.8258788941205,425.97887271553736,127.26350615946428,45.28380008563035,40.8166632639171,308.0,291.5630027813514,34.92608997526536,1401.6059999999952,0.9064006348969622,0.5943438460883212,0.03682684912064922,0.19787118882459465,0.05522047510927667,0.01331342416517303,0.02646661057260082,0.01274696114766781,0.018900099859731238,0.04173131548307319,0.01203413028945052,0.01755912899178301,0.005717296283075653,0.022097833738287852,0.01563942496798509,0.022535686041792263,0.0068936503115635105,0.00778521118581584,0.002971701056268248,0.01187536587464935,0.006234850034923543,0.006683597268486811,0.00582646874060424,0.012401862415522344,0.0058395360030043045,0.0089874566135512,0.0033224340519492817,0.006284291185539547,0.0024121304286374816,0.007361238471600102,0.00310853056496632,45.664820423349745,68.83356999605894,12.382894785609095,4086.263791305013,8251.068094186485,1005.218473044224,0.03477530926465988,0.07206836342811583,0.009643701836466791,0.012970168143510818,0.02377355843782425,0.002059968188405037,24.31069634905909,3.4395168521248203,10.816429087993717,0.07725642621517181,0.10667581856250764,0.024155031889677048,0.08390936255455017,0.191439688205719,0.02525368146598339,0.03847078384443954,0.05798952821908925,0.010432093332442372,0.04802453713616667,0.09697213551055373,0.011814007698522972,0.04596017301082611,0.0966811627149582,0.011718928813934326,0.015472648665308952,0.04464789852499962,0.005386434961110354,0.015472648665308952,0.043930724263191216,0.0050965133123099795,0.01739477613334706,0.016937013285173327,0.004293295883580063,0.01644868131300924,0.029325802369521245,0.002827078733059496,0.0624551773071289,0.11963073164224625,0.013748378492891787,1014.4983274421156,990.390363113088,1003.2909662481457,452.4669254943277,442.3884251356503,444.7121126972578,0.0,0.0,0.0,993.303383595614,440.5596036997426,0,1055.0,914.0,1125.0,439.0,410.0,425.0,0.0,0.0,0.0,7
624,21,8,35897,413.0,556.0,1.0,1.0398481871204823,0.6095872643621153,1.0,0.6851618567720262,0.6738379062969474,241.10401424598598,252.6697449240807,95.13148795220225,33.289653055094945,29.206163733020468,192.2528479223301,191.1277260989785,59.981707145617314,818.1939999999972,0.9567048225683936,0.7159155405118595,0.06914612737187606,0.16960004001145884,0.05956810631770596,0.013377896403806764,0.004096563825550271,0.04948021891573464,0.016713210607854946,0.006717046110676526,0.024193531500051692,0.017681393517618313,0.005923488728281785,0.000438611112073786,0.01941375912937998,0.002942238842588361,0.01131678614311428,0.007349468293453944,0.0014436434805095125,0.008038954100304382,0.0045375370342181425,0.002617666576457091,0.01090538005237002,0.007017027964603699,0.006583511149079234,0.004795856683779277,0.01239587844341585,0.009341006347614608,0.0035795681592649454,0.005339454139721189,0.001911687338823016,32.59426273964345,34.33424896374345,9.740627222228797,3731.532223057002,3134.132466696203,901.4790152115747,0.05902189761400223,0.059632256627082825,0.01754787564277649,0.03489738330245018,0.023559927940368645,0.008194093592464924,10.546213084751493,2.9029732875128897,11.103782271562014,0.06895551830530168,0.06562905013561249,0.023147936910390854,0.37076371908187866,0.16502632200717926,0.055039290338754654,0.0475135025359234,0.05004992560312456,0.01419916504698075,0.103951088476948,0.08730903603911755,0.025112934652243214,0.08580148220062256,0.07820248603820801,0.023361561819911003,0.03002975508570671,0.04455634579062462,0.006210422143340111,0.029205767437815663,0.04455634579062462,0.005828946363180876,0.009050537497304341,0.004397330614797701,0.004601332549193203,0.056826936995029526,0.031191905532230373,0.010373412130806005,0.14341573417186734,0.11725032329559325,0.034180209040641785,411.2734047912571,418.1717446940965,411.26696706888436,559.1078671465351,563.1876944709333,558.2678590734945,0.0,0.0,0.0,419.41555004596484,565.810708415745,0,412.0,450.0,401.0,564.0,542.0,567.0,0.0,0.0,0.0,8
625,21,9,38744,0.0,576.0,1.0,1.190046996377958,0.7382461715293797,1.0,0.6149841269841271,0.5286571412319744,283.4682315140305,352.08095659947304,129.61867149450345,47.97467624572605,42.5440947723653,179.0,191.20821898992745,81.15797357586361,959.6659999999974,0.9011699579001232,0.39745691176600667,0.1388816624239069,0.11240855896838303,0.06831804132943474,0.05431184300986213,0.020719071178690145,0.027628421491933144,0.02004478912795302,0.012454234089604155,0.01962014545800686,0.008775188134753576,0.005594210157272875,0.015761762666625528,0.01140833418678472,0.012174263383226568,0.007438046601474545,0.005951939632087584,0.010040462371303979,0.007277439794453437,0.0050032065834958225,0.0008651090792830469,0.013319211309659662,0.014113118714348569,0.007572863665621642,0.0042379291146763,0.0038300825485534868,0.00322315078565788,0.0011900772291829555,0.003452459378469202,0.0032644565306455225,22.522728383541107,24.818356670439247,8.006744546350093,3240.2026285286993,3424.73936445266,942.6672507328913,0.054566264152526855,0.06105134636163712,0.019836729392409325,0.023331042379140854,0.024734877049922943,0.0044251158833503714,5.326784699420677,1.9523348210729836,5.396020172025385,0.05912870913743973,0.05186541378498077,0.02236972562968731,0.18136873841285706,0.1587243527173996,0.04119936004281044,0.04348017062459674,0.04791188546416842,0.015457035803764656,0.08363108167790366,0.08839405751736165,0.02433066412174508,0.07386892288923264,0.08267337828874588,0.02391088753938675,0.02246128022670746,0.04429693892598152,0.006576638668775559,0.020050354301929474,0.04429693892598152,0.006576638668775559,0.010293470144718885,0.0012348401465732707,0.003750956638424239,0.03832133329179648,0.03046159738381196,0.006508707006456439,0.10681315511465073,0.113389790058136,0.02882429212331772,79.9921543549823,73.15372332450717,76.50301382846085,575.6127956064444,577.9912681162108,582.1857209418478,0.0,0.0,0.0,74.86163018790006,577.045400578154,0,89.0,61.0,87.0,569.0,572.0,575.0,0.0,0.0,0.0,9
626,21,10,48062,2047.0,587.0,1.0,1.4568325873960692,0.7978143173757558,1.0,0.5238936123828211,0.3692757199421878,360.82514735881415,419.48778289719,127.47156545677156,43.98614983009433,37.64970060848144,219.0,217.54264987381214,68.81766085105636,1278.8819999999969,0.824327453284052,0.32886333913506993,0.09754438268462293,0.11344095762504032,0.06562150060267878,0.05093666540460903,0.008426343256789112,0.02046826271907029,0.04594740230884721,0.007180044992547911,0.007060356415267138,0.00198490485639858,0.0126428641092069,0.024920086954517445,0.009690826942192688,0.0062326889358294245,0.0056322563546341116,0.008974393908781159,0.01315703452178068,0.013513792373655959,0.011749092660434956,0.010505117355385028,0.005893662782679096,0.00575090051100052,0.0011014642285426866,0.0038902317553072773,0.005430886539838678,0.00984248677208152,0.011581114483229573,0.010422111659459969,0.004892529437459463,27.692835979163647,42.06613272428513,6.686320378445089,2025.929386138916,3479.2315910942852,442.0684116249904,0.03652247041463852,0.060654610395431525,0.00802624598145485,0.00631723552942276,0.01150529831647873,0.0010986495763063429,12.071743339975706,7.4081191484410684,8.027598420747657,0.05627527460455895,0.08593881130218506,0.013611047528684141,0.06137178465723993,0.10557717084884644,0.014343480579555038,0.03778013094019597,0.05738899416682827,0.009121855905109262,0.04215241534141143,0.07239048710195757,0.009197877983125763,0.04254215210676193,0.07222095131874083,0.009048599749803543,0.024185549467802048,0.04434271901845932,0.00555428396910429,0.023178454488515854,0.04423590376973152,0.005371175706386565,0.00949023400700071,0.013212069593075157,0.002117736360289023,0.007886475060619378,0.014202690267610741,0.001452243655230241,0.04907301440834999,0.08368047326803207,0.010276951361447573,1957.6393787611066,1962.3713953565152,1961.0695359633435,587.3012613415243,591.2884226276923,590.6645821962122,0.0,0.0,0.0,1961.707835712205,598.6667637634722,0,2003.0,1949.0,1938.0,487.0,587.0,481.0,0.0,0.0,0.0,10
