,ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_cebp,Intensity_IntegratedIntensityEdge_dapi,Intensity_IntegratedIntensityEdge_ppar,Intensity_IntegratedIntensity_cebp,Intensity_IntegratedIntensity_dapi,Intensity_IntegratedIntensity_ppar,Intensity_LowerQuartileIntensity_cebp,Intensity_LowerQuartileIntensity_dapi,Intensity_LowerQuartileIntensity_ppar,Intensity_MADIntensity_cebp,Intensity_MADIntensity_dapi,Intensity_MADIntensity_ppar,Intensity_MassDisplacement_cebp,Intensity_MassDisplacement_dapi,Intensity_MassDisplacement_ppar,Intensity_MaxIntensityEdge_cebp,Intensity_MaxIntensityEdge_dapi,Intensity_MaxIntensityEdge_ppar,Intensity_MaxIntensity_cebp,Intensity_MaxIntensity_dapi,Intensity_MaxIntensity_ppar,Intensity_MeanIntensityEdge_cebp,Intensity_MeanIntensityEdge_dapi,Intensity_MeanIntensityEdge_ppar,Intensity_MeanIntensity_cebp,Intensity_MeanIntensity_dapi,Intensity_MeanIntensity_ppar,Intensity_MedianIntensity_cebp,Intensity_MedianIntensity_dapi,Intensity_MedianIntensity_ppar,Intensity_MinIntensityEdge_cebp,Intensity_MinIntensityEdge_dapi,Intensity_MinIntensityEdge_ppar,Intensity_MinIntensity_cebp,Intensity_MinIntensity_dapi,Intensity_MinIntensity_ppar,Intensity_StdIntensityEdge_cebp,Intensity_StdIntensityEdge_dapi,Intensity_StdIntensityEdge_ppar,Intensity_StdIntensity_cebp,Intensity_StdIntensity_dapi,Intensity_StdIntensity_ppar,Intensity_UpperQuartileIntensity_cebp,Intensity_UpperQuartileIntensity_dapi,Intensity_UpperQuartileIntensity_ppar,Location_CenterMassIntensity_X_cebp,Location_CenterMassIntensity_X_dapi,Location_CenterMassIntensity_X_ppar,Location_CenterMassIntensity_Y_cebp,Location_CenterMassIntensity_Y_dapi,Location_CenterMassIntensity_Y_ppar,Location_CenterMassIntensity_Z_cebp,Location_CenterMassIntensity_Z_dapi,Location_CenterMassIntensity_Z_ppar,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_cebp,Location_MaxIntensity_X_dapi,Location_MaxIntensity_X_ppar,Location_MaxIntensity_Y_cebp,Location_MaxIntensity_Y_dapi,Location_MaxIntensity_Y_ppar,Location_MaxIntensity_Z_cebp,Location_MaxIntensity_Z_dapi,Location_MaxIntensity_Z_ppar,Number_Object_Number
649,22,1,38702,289.0,0.0,1.0,1.5501840861940768,0.9022669722454028,1.0,0.6128194571998606,0.4415535213016499,358.1407116418012,368.099171419877,111.86599125739691,38.136154804980826,34.928498393145965,181.0,154.42233060754444,-16.590442405806147,1049.4939999999972,0.900936972589187,0.36365654133486935,0.05238077448666845,0.14357818669251993,0.07748836678992822,0.02946670499830473,0.0049097317008151755,0.028477656608674764,0.05957468513931225,0.024965489317465738,0.011601908624754263,0.006141136414137518,0.005449966848132672,0.020755194039037358,0.011046601410541632,0.016061551860526782,0.012377180214527788,0.008006844636671671,0.011900061628490107,0.015254538404197266,0.0040914520370909785,0.010362357007294978,0.002652536408829386,0.003753856911705296,0.005984517020724542,0.008058467563221483,0.0016085352041588445,0.004543681891519563,0.016294101241873315,0.008840767926842834,0.002347037667736505,20.028183456510305,41.218265138566494,9.588235356844963,1697.0326889138669,3522.1997299343348,677.2975398497656,0.02516212686896324,0.07353322952985764,0.015335316769778728,0.0038300137966871257,0.00808727741241455,0.0011749453842639925,56.29676162613613,19.250194975112837,13.952329739769006,0.05526817589998245,0.07570000737905502,0.02081330679357052,0.2837872803211212,0.29707789421081543,0.04054322093725205,0.0317907673912862,0.06542581768026427,0.01521942120134121,0.043848707790653384,0.0910082096515512,0.017500324010381003,0.028229190036654476,0.08120851218700409,0.016479743644595146,0.019226368516683582,0.059632256627082825,0.010009918361902235,0.018478674814105037,0.059632256627082825,0.009735256433486937,0.008110410499932401,0.0033807825805343443,0.002248482085612157,0.03924667965133169,0.03324269118929028,0.0042772431855798015,0.03451590612530708,0.08975356817245482,0.017685206606984142,342.29494086769586,306.45390496943315,302.02164878071136,51.3587803162395,61.11710311736811,64.44898098126761,0.0,0.0,0.0,288.65590925533564,68.4520438220247,0,453.0,436.0,453.0,27.0,0.0,34.0,0.0,0.0,0.0,1
650,22,2,2572,1438.0,0.0,1.0,1.3684430934361589,0.8590555672672388,1.0,0.640119462419114,0.4795988618508691,84.17548474667849,97.0051545022222,36.23534186398688,12.439817282462537,10.816653826391967,40.0,43.08794429543271,0.7274065166602329,259.5979999999995,0.921863799283154,0.34760386720771874,0.11105122651334212,0.11180082550889184,0.013176587914982146,0.09087748207197864,0.015556735271658344,0.030807492413615925,0.0027908092506307197,0.00987188307053517,0.015167630537191891,0.023763846036669745,0.00671978334416924,0.009493298197605771,0.002697724072241636,0.006162182303334569,0.007437557251912335,0.003754792090528567,0.013513007963054751,0.012368228176335072,0.005312191049355195,0.01711632828055104,0.003807310038926969,0.0021822049761438733,0.007091603993691,0.0025789040973198305,0.012492443146795184,0.003728649787022758,0.008576775795406857,0.01136403031624186,0.001633623694648742,4.127138186246157,8.540459278970957,1.333211280871183,87.97662341967224,172.3898529037833,28.093843284528702,0.0321202427148819,0.06472877413034439,0.009719996713101864,0.0021362639963626857,0.0020752325654029846,0.0010833898559212685,0.7445339534031901,0.3102363128313021,2.041317348615661,0.03634699061512947,0.06744487583637238,0.0161135271191597,0.04240482300519943,0.0786907747387886,0.016586557030677795,0.030799538703329524,0.06373477073858923,0.009949337916949123,0.034205530100961216,0.0670256037728551,0.010922956175944286,0.034225985407829285,0.06657510995864868,0.010696574114263058,0.02540627121925354,0.06019684299826623,0.007629510946571827,0.02540627121925354,0.059525445103645325,0.00735484855249524,0.002189755227144008,0.0015241396374689404,0.0019508314460170144,0.0030228573875722394,0.003133676267632056,0.001658323531612842,0.03639276698231697,0.06904707103967668,0.01191729586571455,1436.569889951228,1436.5850606420513,1434.9819937078214,15.210696535077426,15.645418940440116,14.739041793680803,0.0,0.0,0.0,1436.6228615863145,15.953343701399687,0,1433.0,1442.0,1394.0,5.0,0.0,1.0,0.0,0.0,0.0,2
651,22,3,17947,1825.0,0.0,1.0,1.2650658858749526,0.8240808699792135,1.0,0.6874664828008887,0.46603941142886995,208.80284358216363,233.9273391461545,95.0,32.51865645602064,28.284271247461906,113.0,118.2809999706262,-9.129016022209617,695.6479999999983,0.9340828063601114,0.4073120505266504,0.08273097521788622,0.16387953727656324,0.06623574312905871,0.03934537546318947,0.013103521950805826,0.032430693513413746,0.043625695494768434,0.011548636119730598,0.02377200138020248,0.0025836597649743307,0.008608488924199,0.006101344373540496,0.005814739427864467,0.013950825084210977,0.006343924421976956,0.0026078104530936875,0.01681991217543656,0.008552851917924504,0.011995683811173791,0.0071036217080732425,0.007728906696572914,0.0077705708000099455,0.0017058884382144227,0.007020870506813798,0.010644306641228951,0.0072602897500344534,0.008181993748749259,0.010104422509802641,0.007245421061828147,32.07083239778876,38.78786907345057,10.169466727413235,2388.7472665794194,2587.569467928261,672.3062047511339,0.08908216655254364,0.11605249345302583,0.028442816808819767,0.040863662958145135,0.027908749878406525,0.009140156209468842,3.296994214595929,1.8637142295379108,2.3483461481317818,0.14546425640583038,0.15240710973739624,0.03965819627046585,0.3549706339836121,0.2289768755435944,0.0642862617969513,0.08265678453038341,0.09996873472538806,0.02620996579230216,0.1331000872892082,0.1441783845728122,0.03746064549791798,0.1283283680677414,0.15059128403663635,0.03810177743434906,0.04164187237620354,0.05960173904895784,0.013580529950559141,0.03970397636294365,0.05960173904895784,0.013580529950559141,0.03170692644421025,0.03227113184999735,0.007566334084642474,0.056403857351573175,0.03808665631942188,0.010859944528616123,0.17119096219539642,0.1741969883441925,0.04696726799011231,1823.5966231905288,1826.2121076350672,1822.4008310419333,43.89163828062973,46.45120839062031,45.93810759957839,0.0,0.0,0.0,1824.4557864824203,47.074720008915136,0,1828.0,1876.0,1824.0,1.0,0.0,61.0,0.0,0.0,0.0,3
652,22,4,19745,843.0,27.0,1.0,1.1330256236094995,0.7777800437962843,1.0,0.7809595380295059,0.6267391341272815,201.6852313192461,201.357890334598,77.79460135510689,30.07382067004827,27.202941017470888,130.0,126.76654088903544,11.265251026310676,629.2019999999983,0.9383167799268164,0.6123642304360624,0.02633603840119662,0.18522573193360306,0.0920163785321958,0.012366561082574916,0.007621926928163048,0.014667359101985016,0.0295348167990978,0.019070925397710502,0.008687319721428067,0.017023602764367252,0.0036364726653694297,0.01239085067419995,0.026405138278488473,0.006525596326216503,0.011605297744151527,0.0070383333261552624,0.008865774732110707,0.0005898708470184747,0.006163127259532845,0.00772932093233073,0.005155944434681418,0.01442968993848706,0.006719055534022568,0.008511608217500213,0.003334371098091758,0.008618726488375094,0.0033899299745789252,0.0024018510901784,0.005074838259309122,16.052521597594026,27.251087293028828,5.218814414925873,1077.492639735341,1921.8932497538626,365.5039313668385,0.04277103766798973,0.07623407244682312,0.01472495589405298,0.009811550378799437,0.020134277641773224,0.0036469073966145524,4.618635056419552,3.639814181531433,5.239924045237006,0.04922560602426529,0.08195620775222777,0.01953154802322388,0.1125658079981804,0.1818112432956696,0.03494315966963768,0.03953823053594587,0.0671209046626326,0.012854222696861756,0.0545704046460036,0.0973356925679343,0.018511214553904202,0.05094987526535988,0.09327077120542526,0.018249791115522385,0.0323338657617569,0.06016632169485092,0.00936903990805149,0.0317845419049263,0.05973907187581062,0.008880751207470894,0.004038499802447983,0.0056359632580480845,0.0018804404164581246,0.014635451492169747,0.024288083913189627,0.004555475799990344,0.06452658772468567,0.11863889545202255,0.02204928733408451,856.1490253165732,855.6186304189,856.0180385240103,53.36811798423154,55.58021553905247,52.697282738742075,0.0,0.0,0.0,858.954013674348,57.03742719675867,0,820.0,854.0,834.0,31.0,69.0,51.0,0.0,0.0,0.0,4
653,22,5,49436,2047.0,78.0,1.0,1.2551032623728238,0.7930583266265997,1.0,0.6826573870776199,0.5439953809743189,338.7344243182098,338.3858744096745,117.68602295939822,42.8659321252508,39.96248240537617,216.4801290492409,206.33861988933052,-25.762372585366887,1068.633999999997,0.8789247235358959,0.5433472393390718,0.12166457452519287,0.11833219667059687,0.0579350791429373,0.07232440257899743,0.025417145340997812,0.028769934332679707,0.028039207968459576,0.02902129408937702,0.007960933414717184,0.006590950665089512,0.009455222412486692,0.015668437190402257,0.012899587222083037,0.014361583677051813,0.015365150155655719,0.003253079654730514,0.007223376493967411,0.006450848043206042,0.00246129285904538,0.013249684341104651,0.010082641084035818,0.002867889528964617,0.005716727761475753,0.002157818736142325,0.007259782777365705,0.009685667656670812,0.010563128776353722,0.006047658963506714,0.005260035687465985,47.92712298408151,56.17805752903223,15.086320349946618,4871.619765222073,6175.505854662509,1484.6394804520532,0.06904707103967668,0.09208820015192032,0.02209506370127201,0.027740903198719025,0.030716419219970707,0.007339591160416603,11.250558649003434,3.673643933122136,7.743770273771815,0.14732585847377774,0.15207141637802124,0.03949034959077835,0.2551155984401703,0.2204318344593048,0.05337605997920036,0.07283757292413602,0.0853769871261888,0.02292753852575474,0.0985439713007135,0.12491920573392888,0.030031545441622568,0.0956282913684845,0.126405730843544,0.031174181029200557,0.04441901296377182,0.059388112276792526,0.01495384145528078,0.04441901296377182,0.059388112276792526,0.01269550621509552,0.02725136782058972,0.030614815272784156,0.0071035355978838486,0.03334112189937155,0.03671419641063855,0.008388903702972038,0.12477302551269533,0.15469595789909366,0.03776608034968376,1913.0020634016541,1924.9403723194025,1917.1113730342374,138.52791059821251,135.29494907037585,138.07167734711177,0.0,0.0,0.0,1922.5208552471884,132.53060522696012,0,1899.0,2016.0,2001.0,163.0,118.0,134.0,0.0,0.0,0.0,5
654,22,6,5987,0.0,174.0,1.0,2.513542899499983,0.972821821820682,1.0,0.6661844887059085,0.364155079786704,190.34550084020822,208.0,42.57933771208753,16.215203530624724,14.7648230602334,42.0,44.07544626722227,-89.08711157467356,454.53399999999937,0.9821194225721784,0.17619464576390115,0.029370648704745792,0.08837098820207805,0.031444363850854695,0.037784615837686907,0.011549639496808164,0.027453311241561248,0.027610997196963714,0.013216708119609935,0.03207040363731504,0.02028600934473833,0.006371732112747081,0.0056211462097140365,0.007534774054689072,0.013400827786953786,0.007245919028163919,0.021359158867474803,0.018743533007774645,0.012811907557192371,0.004044769933501253,0.004304384001429238,0.0019328060562710952,0.002784626089609771,0.0077156826478043455,0.004545080527653538,0.011026289006044316,0.012060989940133448,0.012159211444069316,0.008820524030511945,0.0027819425307533765,4.700358618050814,13.605874732136725,2.2922102957963943,140.46765919029713,497.2378429695964,68.07097044121474,0.021911956369876858,0.06919966638088226,0.010666056536138058,0.0014190897345542908,0.009170673787593842,0.0007095448672771454,1.1656217221669625,4.5235439989950255,1.4573402904000452,0.027313649654388428,0.06819257140159607,0.013534752652049065,0.0316624715924263,0.1957427263259888,0.014984359964728355,0.02206741135235124,0.06387734616026633,0.010761550684490114,0.02346211110577871,0.08305292182555478,0.011369796298849964,0.023315785452723503,0.07672236114740373,0.011390860192477705,0.017746241763234142,0.058625161647796624,0.008407721295952797,0.017746241763234142,0.058625161647796624,0.008255130611360073,0.001723289573939675,0.0014680239842461153,0.0010331416162608523,0.002108490618978273,0.019715760640348242,0.0010199764636515311,0.024765392765402797,0.09084077179431917,0.012085145339369774,15.690037793347948,14.837501482860429,15.751117180337369,177.45383402908868,174.13336106558376,179.68379685636802,0.0,0.0,0.0,16.399532320026726,178.37865374979125,0,7.0,0.0,6.0,263.0,121.0,252.0,0.0,0.0,0.0,6
655,22,7,5361,1033.0,163.0,1.0,1.1625192674245526,0.7212226762838221,1.0,0.5897689768976898,0.2729273387659373,103.40832019715076,109.59014554237986,28.30194339616981,10.330011126217816,9.0,74.94302415566912,71.63128385556638,67.0774099280961,496.82599999999854,0.8308407593955831,0.5679946716716295,0.13597722345997396,0.1278395332269697,0.034244551401940916,0.05617965265194337,0.0073725850759973465,0.02719444831969164,0.036129234282130634,0.019702910530983227,0.013792884970850926,0.005625374998109076,0.00959795498165186,0.022151354909082727,0.01131612609564148,0.011185415670596137,0.010437068734204434,0.005112581575727751,0.005513626224719228,0.010023515235588948,0.0044862680906307476,0.007260196344063214,0.007377484726389453,0.002092329690861937,0.005221541535718533,0.0009947762297850154,0.0022251573159391353,0.00999630879992267,0.0018431558218970207,0.007408720833206497,0.007649883075619096,14.86269934847951,25.636759031564,4.645182020962238,200.39900854229927,345.65774034336215,57.839964012149714,0.036133363842964165,0.0634164959192276,0.009658960625529291,0.0011749453842639925,0.0010528713464736938,0.0008163577876985072,0.720231945809475,0.0443176283908233,3.2423283389658675,0.042175937443971634,0.06800945848226547,0.01837186329066753,0.059494927525520325,0.07055772095918655,0.01837186329066753,0.036971888926565936,0.06377303241682586,0.011555179156622485,0.037380900679406685,0.06447635522166799,0.01078902518413537,0.03730830922722817,0.0644541084766388,0.010337987449020149,0.0316624715924263,0.05912870913743973,0.00802624598145485,0.0316624715924263,0.057846952229738235,0.0076752882450819016,0.0018141281562793121,0.0014182869814554052,0.0024834133852801392,0.002070465771376628,0.0015594235362956811,0.0016851001708276785,0.038467995822429664,0.06552223861217499,0.011444266885519028,1028.7050861113812,1028.3737242170696,1028.5257324751346,167.4892441090271,166.80843391664098,170.09097087271985,0.0,0.0,0.0,1028.3685879500092,166.85245290057824,0,1016.0,1020.0,1022.0,174.0,160.0,221.0,0.0,0.0,0.0,7
656,22,8,17694,1228.0,212.0,1.0,1.0106080604387098,0.4745694432453457,1.0,0.7559600102537811,0.8570510208595463,159.87777452067067,166.73631877908304,70.8590149522275,24.696245103953128,21.93171219946131,140.0,140.72730546907786,10.323028847028622,509.3479999999983,0.983218492998444,0.8102548813429922,0.0582461025450399,0.1384130842433113,0.04107210264997043,0.0223411420545495,0.006083347358521872,0.06780233450234388,0.0142771439811289,0.01261239534353418,0.012780052586496265,0.00905506218511517,0.0051161239590697604,0.01484461293748806,0.00844017958366251,0.005233069221263484,0.007412781081523102,0.017472848985515457,0.009373630250674477,0.0017810619052231183,0.002970995375649756,0.005859023460247822,0.00712706986133565,0.0022157484611992494,0.0017611210568723539,0.004323088181527192,0.007898672027055575,0.002074112480377409,0.0052543463661265,0.0006232996392132902,0.0029853465128181016,21.577676113694906,27.480918645858765,6.461677019484341,1596.3185796402395,1948.798643860966,449.95245469547814,0.06241703033447265,0.07822537422180176,0.018509194254875183,0.022888533771038052,0.030380710959434513,0.006607156246900559,3.048968848220156,1.7739072848123696,2.2986169529719573,0.06486610323190689,0.06869611889123918,0.018570229411125183,0.2549172341823578,0.18321508169174194,0.0478522926568985,0.050180642124871874,0.0639091131299041,0.015027155859265909,0.09021807277270484,0.1101389535357164,0.02542966286286188,0.08256656676530838,0.10862897336483003,0.024628061801195145,0.03970397636294365,0.05960173904895784,0.011688411235809326,0.03970397636294365,0.059510186314582825,0.011444266885519028,0.004529334196838757,0.0014974932996221222,0.0011445628246594286,0.03557642236849209,0.033107872996298464,0.007714585629910203,0.11072709411382677,0.13895627856254578,0.0319066159427166,1224.9011402576261,1226.1785721111582,1225.6479564739216,212.7230946064689,212.75271966262304,213.0898252757938,0.0,0.0,0.0,1227.9420142421159,212.9451226404431,0,1198.0,1200.0,1204.0,206.0,231.0,198.0,0.0,0.0,0.0,8
657,22,9,8526,1382.0,236.0,1.0,1.0247946223604385,0.4887133374557845,1.0,0.7074931540950958,0.6815871373371379,112.21884406159191,116.27553482998907,45.221676218380054,15.963582082124212,14.142135623730953,101.58554703893087,97.90470482226398,-88.44721669423626,396.47599999999903,0.9435068887290432,0.7875752160771242,0.03549046335210223,0.14882058739251466,0.04352173623440698,0.010699406744319,0.03269532413489145,0.06582277171463685,0.006062901728629893,0.014498199699247047,0.010243338041551614,0.005831750036203225,0.0069832190761115066,0.009757524170002729,0.01318141217334925,0.0076476809851327935,0.004831166026271309,0.009605050147878328,0.013188758436923213,0.0055862085417478,0.012359952752338066,0.007285838872898662,0.010209959595269314,0.005769250827634206,0.0034380638628159605,0.003337381908387181,0.004196940002690832,0.002934507631148899,0.0011818948218321034,0.0013526799644824868,0.006454791864489225,10.646005993708966,21.138933390378952,3.25770965917036,274.6590838804841,572.0836507789791,83.69219600129874,0.030914777889847755,0.06504920870065689,0.009308003820478916,0.0013122744858264925,0.0019836723804473877,0.0005035474896430969,1.1940636488055452,0.09731747084410354,1.2058297953464432,0.038391698151826865,0.06800945848226547,0.012283512391149998,0.038574807345867164,0.07695125043392181,0.012375066988170149,0.03206628311358123,0.06367148611559925,0.009812378491476986,0.032214295552484645,0.06709871578453895,0.009816114942681059,0.032379645854234695,0.06701762229204178,0.009826810099184513,0.026062410324811932,0.060471504926681525,0.00746166193857789,0.02481116913259029,0.059510186314582825,0.007095445413142444,0.0026974062452370683,0.0013909525766530285,0.0008893824013572886,0.0019407821751930363,0.002708968202818689,0.0007487799595950406,0.03358510881662369,0.06900129467248918,0.01033035758882761,1384.0096673463052,1384.8707732676648,1383.9868937081244,235.10576249848083,234.15727218045208,235.0997577154017,0.0,0.0,0.0,1384.8429509734926,234.25052779732587,0,1337.0,1392.0,1332.0,223.0,215.0,249.0,0.0,0.0,0.0,9
658,22,10,36097,805.0,189.0,1.0,1.1056988428248038,0.683940005904547,1.0,0.6488531780270348,0.6534144068066852,257.0139861463796,255.75965279926388,76.1577310586391,29.741836551905088,27.202941017470888,188.6434238779437,187.5015354596541,-39.00769170217842,833.1939999999972,0.9160396391366684,0.7016870948080911,0.0848071451250519,0.1367857334867245,0.07288867796862908,0.02807819538054948,0.008732438426420646,0.04264241448004204,0.02801488282062653,0.02620923862125044,0.018428315992002564,0.021987592166966097,0.01159008928968312,0.022100637146253408,0.00439324756172976,0.013437692822221134,0.0072959887946452435,0.00325921197007273,0.015925514152648455,0.0031833004611125505,0.005451142845443533,0.0022386564291731986,0.005310488761450215,0.007545846888817939,0.00462149179101378,0.005897644543531273,0.0024780583937060283,0.003602871069107284,0.009569753742935307,0.009439347530137523,0.0013329184832099328,30.317647129297253,46.551430564373725,8.76543839648366,3079.702574703843,4042.7670433036974,786.951129371766,0.05217059701681137,0.08274967223405838,0.011825742200016977,0.015182726085186003,0.024658575654029846,0.004074159078299999,19.715159697645376,11.550001795846796,24.63279593467079,0.04975967109203338,0.08236820250749588,0.01756313443183899,0.35869383811950684,0.2078583985567093,0.062180515378713615,0.043003754793329435,0.06603039796365068,0.012433245952459092,0.08531741071844869,0.11199731399572536,0.02180101197805264,0.062745101749897,0.10211337357759476,0.01461814343929291,0.03633173182606697,0.058579385280609124,0.008285649120807648,0.03633173182606697,0.058579385280609124,0.007782101165503263,0.0025125780718466785,0.004639622394593494,0.0017507450588109751,0.049396020811721064,0.03538343570222152,0.012023262353205954,0.1102159172296524,0.14187456667423248,0.03439383581280708,756.0786335662023,762.7430720766231,753.090281573456,223.89263806237625,218.97680375202282,227.86357749121157,0.0,0.0,0.0,770.3213563454027,210.26060337424164,0,764.0,765.0,740.0,282.0,256.0,244.0,0.0,0.0,0.0,10
